Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
TPO	-0.0751248336700011	0.31080308859689815	-2.059602382336106	0.03997182339932815	0.14922416932238006	-4.165298892601705
ERBB4	-0.1672844184408908	0.7827217730886222	-2.0571900721986025	0.04020421053619732	0.14986837409698556	-4.170028479445252
MMP7	0.3984664475523416	4.968037638245413	2.055905348114122	0.040328441355266295	0.1500871569509645	-4.172545094550001
ALAS1	0.09162327493156329	4.257088782555215	2.0553441532794885	0.04038273204988027	0.1500871569509645	-4.1736431987655065
MCL1	0.0940522150401594	6.909723862760739	2.0539926453190054	0.04051384526796973	0.15035138132779877	-4.17628754742371
DNAJC6	0.13648769264782504	1.3240712054500003	2.053225657697777	0.0405886143780212	0.1504060340487324	-4.1777893075013015
STAM	0.07922856100118378	3.7607099121282377	2.0498908438636083	0.04091423132531952	0.1513886993647347	-4.1843048327155365
XRCC6	0.08659381944020816	5.692189853728203	2.046828452033135	0.04121534284945163	0.15227792601456686	-4.190280214918122
WIF1	-0.2742603693180876	1.0538536749919631	-2.0375454902456385	0.04213979033292364	0.1554641749395784	-4.208341083269459
CCS	-0.0796919444455219	3.6345458153719212	-2.0355320380338866	0.04234242728951167	0.1559820299415099	-4.212246252731267
CASP10	0.136429054964772	2.2547262907819356	2.034669530272962	0.042429691020427714	0.15607397357734423	-4.213919735795519
PIDD1	0.09296398843985244	2.338753623927781	2.0311589221115063	0.04278571926629675	0.15715282516433043	-4.220717793134988
CASP6	0.09714344723894089	3.057537536981682	2.0285955774093662	0.04304747187655786	0.15788274824418363	-4.225675883097306
FZD2	0.09889023936849171	2.0726858844635525	2.023639991205971	0.043557121320666574	0.1593492169303853	-4.2352417243379685
RPL38	0.11779799643934691	5.427547230307364	2.0234725118942185	0.04357453636619319	0.1593492169303853	-4.235565450360758
GAPDH	0.16354111590698237	7.949050681827878	2.018699506759422	0.04407045285706495	0.16086118708153047	-4.244756794428926
CAPN2	-0.09943142052782544	5.136563327512705	-2.0182586336376236	0.04411642136727003	0.16086118708153047	-4.245604070440381
CAV1	-0.1735306856167136	3.7312748674453333	-2.0164394166700474	0.04430693910449654	0.16132105008250558	-4.249101594117182
EMP3	0.12363599064705846	4.102818642781112	2.013896570048363	0.04457429520876091	0.16205893976479838	-4.253984247809259
SLC15A2	0.12527539760605882	2.2229385837835967	2.0103112202257583	0.044953579283043096	0.1630078905911812	-4.260858380177445
HOXD1	-0.05633214174529865	0.30499300628357506	-2.0101994201199247	0.044965450059283915	0.1630078905911812	-4.261072539158604
ATR	0.0826531030168741	3.637201900511737	2.0092107600918925	0.045070438870909633	0.16315238348501246	-4.262965068467931
MAX	0.05606475062950541	3.9779117956932137	2.005292896800369	0.04548887359973605	0.16442947816354805	-4.270458463198542
CTPS1	0.11800261795439215	3.7771963693370516	2.0033942018249804	0.04569302798828869	0.1649294454044138	-4.274086251584103
WNT10B	0.09891421371050578	0.6648222476784121	2.0027577875729006	0.04576157596047633	0.16493920544027799	-4.275301057576392
MALT1	0.0816806988172602	3.2636803327218473	1.9998505802341502	0.04607568526378242	0.16576000632096716	-4.280844601279853
RHOU	-0.12135518162578228	2.6154429886635935	-1.999427984041039	0.04612164646934695	0.16576000632096716	-4.281650898253382
CXXC4	-0.11686727517758634	0.9437884204030704	-1.997088658576109	0.04637603984875694	0.16643550117641281	-4.2861057142886105
SAFB	0.06492264099413136	3.817569976256784	1.9937909908914129	0.04673649801062843	0.16748916669044953	-4.292375601572138
PAK1	0.0750868407695479	3.611261589279788	1.9926267805432647	0.046864375963543224	0.16754732191311647	-4.294587123688485
IL17RD	0.1663119540377193	2.763589832159833	1.9921326975831029	0.04691889919758774	0.16754732191311647	-4.295526497951674
PTCRA	0.09636108365261958	0.5763372919495117	1.991819536363919	0.046953381230741616	0.16754732191311647	-4.296121013024322
BTG2	0.15519287710314916	4.92405646997665	1.989559429661228	0.04720287519158857	0.16807969329690908	-4.300408946003003
CLCA2	-0.2713234871051224	0.9715108870319609	-1.9892531799457849	0.047236768096217165	0.16807969329690908	-4.300989602713704
ANLN	0.17344569033907817	4.1243950330988595	1.9877912567344307	0.04739884338391969	0.1683919485020852	-4.303760232759442
MAP3K1	0.09586729136660095	4.125703168427207	1.9872496563703916	0.04745896832034816	0.1683919485020852	-4.304785886454208
APOC4	-0.018806600338165287	0.03716079491786604	-1.9790284525657669	0.04838002408905707	0.17141719991950205	-4.320324323309208
PRKAG3	0.10354066565116803	0.7573458235684517	1.9765234371652889	0.048663851956128705	0.1721793067091842	-4.325047748154599
UGT2B7	-0.10199979953651876	0.3714508202827127	-1.9746976294750196	0.04887148424013511	0.17263024933606116	-4.328485918691003
STRADB	-0.08080664002045082	2.1070868633596698	-1.9741904086722961	0.048929132546348675	0.17263024933606116	-4.329439368783107
SLC25A13	-0.08603367348438003	3.6696473407230403	-1.9731424667215698	0.04904884532629251	0.1726951991907404	-4.3314114180739125
PHB	0.09201470844269298	3.4485486540436585	1.9727855390244078	0.04908968130446959	0.1726951991907404	-4.332082899182487
SLC2A4	-0.09180871422657932	0.5936724715930108	-1.9722034773090475	0.049156326328947106	0.1726951991907404	-4.333177596318647
NOL3	-0.11340418138038089	3.1320398056889385	-1.971618785544203	0.04922330228430684	0.1726951991907404	-4.334276599436353
CXCL16	0.14613364435842752	4.449282574380038	1.9691008547893183	0.049512607437379896	0.17346724703585542	-4.339005711561552
PLA2G5	-0.07658839285621312	0.47860879121178573	-1.9667593664126828	0.04978292230302135	0.17417069883948114	-4.34339810109318
CCL5	0.011554592082160189	0.022637355632642107	1.9655168084202157	0.049926707416980215	0.17432218070114752	-4.345725812502675
HMGB1	0.06652326600203523	3.210984383461649	1.965183340385663	0.04996539949837282	0.17432218070114752	-4.346350558532853
KLK4	-0.10066545082228273	0.5406391232732753	-1.9642083319673302	0.05007884032651115	0.17447495830029267	-4.348177727007645
KCNIP1	0.09630876547942975	0.7512702524311633	1.9594224682410764	0.050637987807549606	0.17617799924709968	-4.357128075521548
SUMO1	0.07702207724385969	4.178625874363844	1.9583987377778662	0.050758105019359845	0.17635097513661083	-4.359038743499887
ADRA1B	-0.08347926664707031	0.5706800757564672	-1.954439046875678	0.05122578305509114	0.17772934425623726	-4.366425064623246
HOXA10	-0.1384822804205833	0.8785939606780185	-1.9506732255995185	0.0516737540232486	0.17901964560195255	-4.373435070311336
PTGS1	0.10554770948584816	2.4024467409798125	1.9501132653385518	0.05174060815002541	0.17901964560195255	-4.374476055928914
TMEM116	0.070879640783895	1.7153661459496703	1.9483542790595678	0.05195107335794745	0.17931069795883992	-4.377744074973833
BOK	-0.14068838520894303	3.6901563068414025	-1.9482154723135128	0.051967890905436236	0.17931069795883992	-4.378002959307539
EGFR	-0.1876634959345705	3.6851534865108464	-1.9432893675281337	0.05256166410184381	0.1811099980400533	-4.387141376691549
BCAR1	-0.0945364965262785	3.191029101242462	-1.94137817579995	0.05279353231961948	0.181437339809704	-4.390680540880939
WNT1	0.05606795081203527	0.313318719050813	1.9413126407987757	0.05280152523803362	0.181437339809704	-4.390802003041453
TNFRSF25	0.11502164295339772	2.914142194431505	1.9363439081007898	0.05340849914579294	0.18327163063042645	-4.399987226423657
CD28	0.12784571532871347	1.7016206755720398	1.934880738637481	0.05358834824124722	0.1836372261892261	-4.4026876340687195
SMAD1	0.08085714600913871	2.341699256742606	1.9331404698134367	0.053802748153162216	0.18412006027823954	-4.405895832409859
LTF	0.41687236473416217	5.262686632024773	1.93061681816304	0.05411535399701558	0.18493719203618558	-4.41054561751517
CEACAM7	-0.042401100839166414	0.06899437953912774	-1.9296318333035374	0.05423770965231344	0.18510281018943484	-4.412358421574163
HSPA1L	-0.005771483314682176	0.009261191825357529	-1.9289578828273972	0.054321391538510476	0.18513617116186223	-4.413597269394714
PTGS2	-0.19216438452761975	1.1690570765975103	-1.9242107722514215	0.054915269827890266	0.186905911574545	-4.422319257125545
CKMT1A	-0.08336926968828272	0.54414090913203506	-1.9234101348866068	0.05501593628370304	0.186994464573509	-4.423788037162893
PAX5	0.14362067929825195	0.8670751111224734	1.9215979783960075	0.05524435402187522	0.18727030101989336	-4.427110240859291
DMC1	0.0846694122215688	0.6381487378291613	1.9215801295117971	0.055246607765948585	0.18727030101989336	-4.427142947666395
HSP90B1	0.08989625969149949	6.920048221030127	1.9167308110036934	0.055861604468457504	0.18909907999119735	-4.436016947578897
PLK2	-0.13785782196686502	3.964262028578283	-1.9153426371936326	0.056038924916375674	0.18944332917074366	-4.4385543966659995
HSPB3	-0.060985964056619824	0.10100391943445385	-1.9130738034556758	0.056329467875105003	0.18991403707898138	-4.442696154535209
NAV2	0.1622528747744785	2.9247020924919434	1.9130712760115138	0.056329792235402465	0.18991403707898138	-4.442700765692118
TNNC2	-0.1040533225532882	0.6794737080965116	-1.9100421104574645	0.056719663850932425	0.1909714488529378	-4.448222970021384
EIF4E	0.04850785312969044	1.573616139361256	1.906308105794834	0.05720317720098806	0.19234088441406053	-4.45501732781152
XRCC5	0.06935909664112627	5.929299634744927	1.9055829992130335	0.05729750199741286	0.1923997888787121	-4.456335387981866
HERC3	-0.09270831638656502	2.689895050974048	-1.903602616284908	0.05755588104070652	0.19281711696077733	-4.459933244868417
HIF1AN	0.05513355163808316	3.069161812801541	1.9034499521316692	0.057575729934794984	0.19281711696077733	-4.460209865374043
PPARGC1A	-0.139341688195184	0.7868938948600366	-1.8983943948800244	0.058239836341008086	0.19478076106038086	-4.46937664091624
RECQL5	0.07632402922911151	2.9179486112668647	1.89680436889539	0.058449791569023954	0.19522230384053998	-4.4722535458103625
TLR7	0.11712530881462241	2.132278810117568	1.892551858836501	0.059015057384534456	0.19684782789382	-4.479939419765096
FAM105A	0.09716927052428147	2.70218139729624	1.8893277343512993	0.059446474380275956	0.19787336823927565	-4.485754394364346
FLNC	-0.14292276527570932	1.7051631357583974	-1.889074657876844	0.05948049751863256	0.19787336823927565	-4.486210667854172
MAPK8	0.07088527521364286	2.9748538203188075	1.8872589414361505	0.05972457747329701	0.19842183895306234	-4.489479993789836
FRZB	-0.19619924764616442	1.87385379780261	-1.8855335319238429	0.059957630217111785	0.1989322697931987	-4.492585534818777
BMF	0.10481427096134181	3.1981958484785578	1.8763873306418841	0.06120474210222674	0.20280142720380687	-4.508996362204141
ZBTB16	-0.18461858437419712	1.1021424439715004	-1.8739196362421842	0.06154488720374415	0.20365910494766062	-4.513410628648591
PLAUR	0.12203130350817565	3.472265315166068	1.873180788992078	0.061647034202530857	0.20372799561654328	-4.514731181937316
NRP1	-0.1106574309534075	3.808615093361853	-1.872553706444441	0.06173383993392517	0.20374607250919968	-4.5158515739893055
CASP8	0.09100805704483231	2.7999995611842867	1.8714802960372345	0.06188259615254485	0.2039315652632118	-4.517768226842042
TBL1XR1	0.08748821488361551	5.1088309737128785	1.8709739474027016	0.061952862740640394	0.2039315652632118	-4.518671937436418
CNPY1	0.018859672793651666	0.03288769068773564	1.867740415748433	0.06240334255827898	0.20514484659906673	-4.524438241288263
AQP9	0.1507645156040932	1.6734431518111335	1.8645448737537909	0.06285143844934889	0.2061480097211866	-4.530128249434804
RAD51C	0.08272036935410393	1.9412833665141684	1.8643896654416094	0.06287308559959544	0.2061480097211866	-4.530403529926707
NOX4	-0.10986672977067471	1.5756546448965445	-1.8628488025949097	0.06309025834828538	0.20658966949340507	-4.533143958820837
PLG	-0.010900912076849404	0.025705067509212205	-1.8602027251525897	0.06346417216121278	0.2075427562191097	-4.537842643602782
FANCF	0.0753321048629038	2.4578133463182517	1.8586381222704527	0.06368623204029002	0.207997407119852	-4.540618310467734
TMEFF1	0.07268639968859203	0.45638057929440307	1.8580438059353697	0.06377092701762291	0.20800282835826223	-4.541672831370742
FANCB	0.10792984087323136	2.0635684142232287	1.855123828196443	0.0641875150027858	0.20884992882246917	-4.546845122403932
TCF7	0.08295092094165164	2.6337747845791397	1.8550539651555202	0.0641973833106991	0.20884992882246917	-4.54696822177761
VDR	0.09487306279279256	3.2439228273838743	1.854399317724375	0.0642912478661023	0.2088840154404491	-4.548127327596638
DNAJC5B	0.0721550596212194	0.6125119919119306	1.852060699724395	0.0646269786960349	0.2094688190997064	-4.552262512319674
ATP5F1	0.07600351916352202	4.227279912935695	1.8519796720059394	0.06463848190182557	0.2094688190997064	-4.55240502372615
PPID	0.06875004915978342	3.1224132559624933	1.848502912016107	0.06514033780073451	0.21050679827674312	-4.558542835218619
STK11	0.07184718845547769	3.1152363775547016	1.8484419089428725	0.06514917242988695	0.21050679827674312	-4.558650429210267
FABP7	0.3512498880602252	2.4897445055364433	1.8480171760978759	0.0652108884082845	0.21050679827674312	-4.559400209791188
TGFB3	-0.12554882151480473	3.3642035686983536	-1.842724761305402	0.06598173384204689	0.21272103381509325	-4.568719243224598
PIK3C2A	0.06909532723911785	4.241485301369219	1.8415378565500615	0.06615545972308128	0.21300697507238894	-4.570804824021441
NME7	-0.060634072226441044	1.665392726307233	-1.8407786279029512	0.06626689952725688	0.2130918912911149	-4.572138689732748
NOD2	0.11834527516935543	2.480921417708429	1.8389177910228487	0.06654086818562589	0.21369855744229854	-4.5754063770262725
ASB13	0.10610344840611341	3.7938941485616926	1.8368370551198274	0.06684811917607374	0.2144104206607743	-4.579055533384393
HSPB6	-0.1226648930703198	0.9278746823664075	-1.8341674641402177	0.06724403833176494	0.2154044961906281	-4.583731449664174
EIF6	0.07866008543662306	4.993087299513204	1.833539281256479	0.06733730696550083	0.21542778282066358	-4.5848300601972065
TWIST1	-0.13946157508731755	1.9344829389885116	-1.8310111076534128	0.06771464373673838	0.21635865122516537	-4.58925131138615
PLA2G2A	-0.19594410991502578	1.0731798793198297	-1.824067986876154	0.06875941513214086	0.21924232752645237	-4.601360517782967
PRKCE	-0.07992001488680443	2.0412336594921445	-1.8238503167957432	0.06879220336758146	0.21924232752645237	-4.601738720982434
SLC10A2	-0.007856148485129173	0.010658003080799136	-1.822512166325108	0.06899516212188875	0.21944832311679846	-4.604067050316811
SKP2	0.11107425779326002	3.7557759966844384	1.82227050462675	0.06903204735171145	0.21944832311679846	-4.604488041522731
CSF1R	0.11735025235753078	4.359020478297674	1.8215466496861117	0.06914208899789116	0.2195195601263845	-4.605746652205848
GAB1	-0.08079164746378364	2.882833294271975	-1.817227250028312	0.06980162705541285	0.2203877771759964	-4.613246384770732
CTNNBIP1	-0.09398949659045895	3.447046281308031	-1.8170795476663624	0.06982438785620143	0.2203877771759964	-4.613502966306518
MYB	0.20095882495352563	2.2989943907675015	1.816570513119773	0.06990248774643944	0.2203877771759964	-4.6143856210244145
CCT3	0.10948032474989972	6.159763991420698	1.8163762998467974	0.06993230249097727	0.2203877771759964	-4.614722311357024
IL6	0.08709471068791563	0.7370736211804632	1.815769543404843	0.07002552413131653	0.2203877771759964	-4.615773991266623
GNG11	-0.12395555842548689	2.2537684022053415	-1.815715272057237	0.07003386715928785	0.2203877771759964	-4.615868041306304
BAG3	-0.09743717397357687	3.467816860301087	-1.8153602706713323	0.07008846101229392	0.2203877771759964	-4.616483175924181
CTSH	0.10842848779992532	4.380008882277365	1.8151592883008956	0.07011938459451861	0.2203877771759964	-4.616831378932428
CCR3	0.037335760010416295	0.23695241085842478	1.814325309898737	0.07024773193572739	0.22051449686591118	-4.618275509230852
FKBP5	0.15581262130711487	3.1863234234069746	1.8136539856515301	0.07035135095214677	0.22056337188376426	-4.619438115230768
POLR2D	0.062027791525829094	3.5864156411490797	1.8130367114914419	0.07044647471682801	0.2205855239570677	-4.620505768346597
PRKACG	0.01610361561407096	0.05053713512773138	1.8123315566984801	0.0705554770113059	0.22065102361213643	-4.621725745444932
BAG5	-0.06325781236932591	3.844807309739531	-1.8074864737699325	0.07130818427673145	0.22272693467981583	-4.630095493361391
OGG1	0.06345226054682007	2.3548995045412693	1.8064847485332503	0.07146462791593872	0.22273009050884365	-4.63182319028976
SLC2A13	-0.06851324708157473	1.6234482500720244	-1.8059583599456006	0.07154694925347205	0.22273009050884365	-4.6327306854195145
AXL	0.1002201693593919	4.171868724890609	1.8057742751230448	0.07157593726930904	0.22273009050884365	-4.633048634149111
PMEPA1	-0.136047685750687	4.7223467475383405	-1.8051543849846847	0.07167301329557782	0.2227554569546184	-4.634116882865141
CDC14B	0.07165916736317057	1.8276678655897585	1.8034194061478361	0.07194510884836773	0.22332403675980317	-4.637104185113807
CD14	0.12665614353701837	5.376041574310799	1.8011647152088788	0.07230039593810607	0.22414912354573727	-4.640983574976666
SMPDL3B	0.12189640361645326	2.237008203028808	1.8003889789787548	0.07242290410870156	0.22425139034894612	-4.642316968766282
ACKR3	-0.11598780961715119	2.7662303588755215	-1.7989805643854293	0.07264576375397727	0.22445837747065484	-4.644736409943909
HOXB13	0.16289176977254133	0.8280213200203489	1.7988341758169812	0.0726689597320164	0.22445837747065484	-4.644987776025828
POLE2	0.0742739473619636	2.3095388718145418	1.7963679264682597	0.0730604824971525	0.22538978898444212	-4.649218953658968
PYGL	-0.14465335443359306	3.3399143297646097	-1.7952002824495983	0.07324671959078088	0.22568638693100382	-4.651221125078882
HPGD	-0.18955449441421848	0.9214122877484726	-1.7935228651235573	0.07351468420862238	0.226233764057247	-4.654094266352793
SFRP2	-0.21994681669297278	5.807941652966149	-1.7925879794357784	0.07366437931804844	0.22625957333338675	-4.655694422918328
IRF6	-0.16914597452229688	4.756264060789526	-1.792342561876829	0.0737037173014146	0.22625957333338675	-4.656114344893449
SORD	-0.09440970723281474	1.3517057462043804	-1.7846740303698034	0.07494156153858905	0.22977798244083916	-4.669206856928336
HNRNPA1	0.06202264815116064	3.9195112425175522	1.781751227955934	0.07541770554703132	0.23095519852727805	-4.67418203592961
PAX8	-0.13803023100415354	1.4559626375161303	-1.7779058067436044	0.07604827798603384	0.2326018758913489	-4.680716582860114
VASH1	0.08516728074996495	3.1321731998874154	1.7756657033456673	0.07641743583771181	0.23344594728471715	-4.684516279128557
RAP1A	0.05934494764721963	3.1007849101515803	1.7750742930339378	0.07651502365406777	0.23345935962660141	-4.6855182795052475
F11R	0.10288872262871304	4.327978874890373	1.774026556596611	0.07668857599600351	0.23365750868442003	-4.687293909884296
SUSD3	0.13522043696422698	2.6058923913283683	1.7735561500422503	0.07676651882126855	0.23365750868442003	-4.688090527743094
TAP2	0.04318366232652412	0.133194569636327	1.7717155310603847	0.07707211838564838	0.23430298125734125	-4.691205551568453
PAG1	0.10619259339466736	2.795657842491316	1.7706422345099786	0.07725077731204022	0.23456145111110394	-4.693020502595667
DMD	-0.1599369855801912	2.3107217185468114	-1.7696933000351442	0.07740901696735039	0.23475736985861104	-4.6946242528372615
ORC6	0.1051769476174249	2.34517886388689	1.7664000136678522	0.07796024528476762	0.23590294958337032	-4.700183503744659
KDM5C	0.06487880620051426	5.077759013712727	1.7663103959857214	0.07797510668863498	0.23590294958337032	-4.700334086090843
MAP1B	-0.13393868911814616	3.5351865601501036	-1.7657428559337631	0.07807062276200817	0.23590700846662302	-4.701291599882293
ORM2	0.20918787272023315	1.171239481783425	1.7630378495314971	0.07852630548062073	0.23699806654090952	-4.705848484589687
RGS2	-0.1927435690837964	3.0602255924987767	-1.7615503692862895	0.07877780874849556	0.23747101193138556	-4.708351373309637
PHGDH	0.16010297793117698	3.7756358080313444	1.7598946122962325	0.07905853701990659	0.23791966717768717	-4.71113495904614
MACC1	-0.17224111501630915	2.7800889446021917	-1.7595527518157579	0.07911659990379777	0.23791966717768717	-4.711709358133743
SMS	0.09579374219672077	4.378809463355219	1.7581059515067923	0.07936271527286402	0.23837362321165992	-4.714139074545859
MADCAM1	-0.042555360759818084	0.4929141840972267	-1.7568952364378283	0.07956900122927693	0.23838908736334755	-4.716170369567306
SEC61G	-0.12256176894564924	3.7863421332632394	-1.7566361637287435	0.07961338012566661	0.23838908736334755	-4.716605376003752
FZD8	-0.19067368809522	2.696190516458593	-1.7564020900948822	0.07965335972978918	0.23838908736334755	-4.716997963282942
DST	-0.12153298959775026	4.214442329587238	-1.7542648524376396	0.08001915599967789	0.23913606732670584	-4.720580141310647
RFC3	0.10182642370854213	3.176293728807648	1.7538292633203363	0.08009387644195856	0.23913606732670584	-4.721309694859867
RAD23B	0.06929690783734332	5.393916103962611	1.7504455079571493	0.08067607618282788	0.24058758433093314	-4.726970424518121
WNT8A	0.010215451336398193	0.026481283089925943	1.7487936533193291	0.08096163023716646	0.24115206152687513	-4.729730172108297
RIPK3	0.08741473556532595	1.7397432203464398	1.748171425150611	0.0810694762609733	0.2411865059783113	-4.73076925209186
MGAT4A	0.0916877108186248	3.55564740485935	1.7429830137746993	0.0819728397905593	0.24358477304312107	-4.739418057158916
MST1R	0.13732392898528786	2.615808733477797	1.7420889771546035	0.0821293060905985	0.2437605589537313	-4.740905750474401
PKMYT1	0.12348569783405015	2.6711763224259415	1.7406264523660206	0.08238578782963117	0.2442324242760072	-4.7433377942801815
FOXP1	-0.08057489726893118	3.0983994797619707	-1.7400383298250932	0.08248903684731686	0.2442494530762751	-4.7443150233463145
TFF3	-0.25181054695591554	1.1917758759197814	-1.7385748169380866	0.08274667885114549	0.24472305846767348	-4.746746076889147
EAF2	0.12466960481114624	2.3778446780511775	1.7348588655735266	0.08340360129896007	0.24637502506355538	-4.7529091058694455
GADD45A	0.10705538766685684	2.7737891258463874	1.7336192174494935	0.08362369209033577	0.24650059162222332	-4.7549622080363925
CUL3	0.047094629101344355	3.042069585379474	1.7335100271261876	0.0836429153209141	0.24650059162222332	-4.75514249637084
LAT	0.0445332159181692	0.5730179340268604	1.7310463190094698	0.08408183735807234	0.24710890030131996	-4.759218398885417
TIE1	-0.1099648884947836	2.163902421003665	-1.7309481049996374	0.084099532864366	0.24710890030131996	-4.759381174025566
CCL22	0.12492285036333747	1.433767781686779	1.7306920295014068	0.08414526625030974	0.24710890030131996	-4.759804460257415
PRDM14	-0.020579500837569754	0.035746697628957665	-1.7244713308380608	0.0852622726421045	0.25009601050172336	-4.770067658429148
MAPK11	-0.09438373094344225	2.342836281548825	-1.7230557592036613	0.08551832425596627	0.2503382884508925	-4.772398525021635
FLOT2	0.07958423572260716	4.8206319043404475	1.7229094359337003	0.08554474048461637	0.2503382884508925	-4.77263913691603
CHUK	0.056210205117223	2.8097096323187363	1.7215070423965373	0.08579885337384828	0.2505694705185832	-4.774945670867685
IL24	0.11363165784919912	1.2453851942435612	1.7213706468520198	0.08582379469259258	0.2505694705185832	-4.775170380858285
NSD1	0.051722470149013315	4.466902488870919	1.7187360500090103	0.0863029168971084	0.25127395953082765	-4.779498103642675
ADRA2C	-0.11420545078777482	0.7441516925197369	-1.7183968837963917	0.08636496425494816	0.25127395953082765	-4.780055270462138
GHR	-0.13347332280297397	1.4806802681440523	-1.7179339932475597	0.08644944985409797	0.25127395953082765	-4.7808148934242976
DUSP6	-0.11749211779695518	2.99204974686765	-1.7178415597926546	0.08646632858905128	0.25127395953082765	-4.780966556428682
LRRK2	0.0994928595168741	2.0134988502417586	1.7167473742950885	0.0866663175153841	0.25135928379362965	-4.782761221824627
BNIP2	0.057846414760825776	3.5866902994949132	1.7165821841997242	0.08669637572762316	0.25135928379362965	-4.783031664430218
PRKAA2	-0.13408810381233602	1.3722316521149434	-1.7154444086163183	0.08690499155879713	0.2516728368263431	-4.784896941138396
COMMD4	0.05516872255322152	2.51283264810403	1.7148494304925856	0.08701396107836147	0.25169742783059523	-4.785871187097892
CCNT1	0.054459618108122484	3.6564788062599662	1.7140327900227528	0.08716396413421336	0.2518405192113085	-4.787208461980948
BIK	-0.15764268015686608	2.6542504926510495	-1.7078220126152173	0.08831182759467968	0.2545719570780299	-4.79735865662366
ESR2	0.05144772737620652	1.022064312490264	1.7078169196466333	0.08831258710611098	0.2545719570780299	-4.797366534157705
F2R	-0.10921425764916601	3.6461948053787907	-1.707082478239319	0.08844929514632235	0.25467297050751436	-4.798564791465417
SPATA2	-0.059213845227524736	2.075885830061874	-1.7064675324912049	0.08856354872381195	0.25470917285091726	-4.799566909243515
EPO	-0.07465849641592737	0.2920066966831616	-1.7047818381504087	0.08887805384385838	0.255030501912709	-4.802313694399939
PSMD7	0.05800019838367273	4.040438868396472	1.7042194319555937	0.08898293500863469	0.255030501912709	-4.803228954818795
SCUBE1	-0.061085117781819534	0.3278925519580184	-1.7037047704480754	0.08907935803909096	0.255030501912709	-4.8040670649787325
BAX	0.06129363158335383	3.7635282192894133	1.703589638348211	0.08910071124486935	0.255030501912709	-4.8042540028612635
PLA2G4A	-0.15354860247714427	2.2566585252540055	-1.7031439609638015	0.08918431923174973	0.255030501912709	-4.804979579777985
FGF10	-0.1254342248517801	0.88829544061213	-1.7018611715916818	0.08942478202734554	0.2554265438751432	-4.807065740482308
MXI1	-0.08388999732415635	3.262167402022274	-1.700670156548845	0.08964849317273317	0.2557738899745975	-4.809001224026055
CACNA2D4	0.05326649069677877	0.9706124207001098	1.6998563533565345	0.08980145304454976	0.25591881669692507	-4.810322590557655
TBK1	0.05496686580899467	3.268997789956111	1.6992852944732073	0.08990903282991784	0.25593423549880023	-4.811249707655326
WWC1	-0.10913251458033367	3.1286197388322563	-1.6972433720123474	0.09029474209242935	0.25653197393058363	-4.814562672480596
UBB	0.08304683622997645	5.995705245408119	1.6970889091565347	0.09032383273723543	0.25653197393058363	-4.8148128156330765
CBL	0.05645921883952932	3.669094476336061	1.6930462609721073	0.0910911743644424	0.25841833724000934	-4.821358768039563
PSG2	-0.017981539978965608	0.1749154126075831	-1.683372554750152	0.09294885750460244	0.2633901448518429	-4.836960378112053
ITM2A	0.15235193773740383	2.6847015186939216	1.6825873439406531	0.0931011614168388	0.26344909395986005	-4.838223261431033
ITGA9	0.15155668248389764	2.7675766773735044	1.6818564312094793	0.09324293875245299	0.26344909395986005	-4.839397935286917
ALDH1A3	-0.13924989840290125	2.446755637067756	-1.6816388962644992	0.09328516820055723	0.26344909395986005	-4.83974744548066
QSOX2	0.07774696574738134	3.0384885080626236	1.6805438304115925	0.09349791001170561	0.26375255020193983	-4.841506044094311
MCM7	0.10444842933160155	5.424148731804754	1.6755564678527861	0.09447217847178288	0.2662011328141914	-4.84950191030454
CTNND2	-0.12005620642479331	0.7961707166767518	-1.6749289633628976	0.09459532646576005	0.26624864359183026	-4.8505062598227635
CD33	0.07191310037237908	1.259795569902135	1.6735167515977551	0.09487275929153113	0.26672981147619024	-4.852764847614054
NCAPD3	0.07640414165951216	3.2858660285130465	1.6726454566857833	0.09504448096384036	0.26691303230316155	-4.8541578354067845
STUB1	-0.0729609324521622	3.587844009283045	-1.6693613378028842	0.09569354392459573	0.26833977835192313	-4.85940104363076
TIMP2	-0.1212918088382932	4.964320062406413	-1.6689924217059082	0.0957667711962552	0.26833977835192313	-4.859989573073423
CNPY4	-0.0617813540125173	2.9028734307860042	-1.668372723826009	0.09588953523849865	0.2683835595222783	-4.860977234250931
POU5F1	0.01950248100891736	0.08506461666993217	1.667155429553479	0.09613142357462205	0.2686163349736897	-4.862916977494384
TBP	0.057828571230040385	3.2427962284372103	1.6668752532113742	0.09618716665524936	0.2686163349736897	-4.863363236953627
HBEGF	0.09003146317064102	1.7970126761303848	1.6662895724777875	0.09630388977258997	0.26864281055716915	-4.86429607167425
SPRY1	-0.11248837474633916	2.882206226545248	-1.6643828068836912	0.09668438781565386	0.2694042174396139	-4.867330243802462
GDF6	-0.06975155361124899	0.2781826749404716	-1.6621589134664887	0.09712960476782623	0.2700954389451653	-4.870864552160857
CACNA2D1	-0.09057186560042445	1.502551546672311	-1.6620664414243622	0.09714809999584588	0.2700954389451653	-4.871011314781855
CUL2	0.06609068228270727	3.457056782435817	1.6606447174660541	0.0974335191233634	0.27058865344126976	-4.873268010285782
ALDH4A1	-0.10413961843446144	1.9112337206963603	-1.6574526142089885	0.09807721370302185	0.2720746625980838	-4.878328610206993
